NOMBRE_EMPRESA;year;month;SINI_PAG_VS_PRIM_PCT;RESERVAS_VS_PRIM_PCT;SINI_INC_VS_PRIM_DEV_PCT;COMISION_VS_PRIM_PCT;GAST_ADQ_VS_PRIM_PCT;GAST_ADM_VS_PRIM_PCT;COSTO_REAS_VS_PRIM_DEV_PCT;TASA_COMBINADA_PCT;INDICE_COB_RESERVAS;archivo_fuente;hoja
Real Seguros, S.A.;2025;4;27.035555670500123;11.48980783830428;32.32455158155144;7.881106756772422;6.493256190672832;19.769450855294163;38.86665835054218;105.33502373483303;7.775767127990536;3_Indice_por_Empresa_Abr.xlsx;Abril
Regional, C.A. de Seguros;2025;4;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Abr.xlsx;Abril
Universal de Seguros C.A.;2025;4;3.45636207825586;3.5710785296737906;10.6609487256596;16.564273410664164;9.090576487146375;23.194821483028885;0.6104611873458391;60.121081293844874;5.612147094287731;3_Indice_por_Empresa_Abr.xlsx;Abril
Universitas, C.A. Seguros;2025;4;33.64259573839351;11.26320679251925;32.80758192001557;10.308166466738525;7.364878849921203;22.510506479898343;6.734931118564094;79.72606483513773;2.347220566721869;3_Indice_por_Empresa_Abr.xlsx;Abril
Venezolana de Seguros y Vida C.A.,;2025;4;5.281383186441984;17.104008843970895;32.07119517195582;3.826406087489874;2.0987936065848953;21.34466883079024;7.461588424830255;66.8026521216511;1.3401124363663777;3_Indice_por_Empresa_Abr.xlsx;Abril
Venezuela C.A., Seguros;2025;4;32.99400975086983;12.778096924167839;45.81859647853955;8.466975721916626;3.9067117998249614;32.79228826052548;9.95649818997515;100.94107045078177;1.949598960462364;3_Indice_por_Empresa_Abr.xlsx;Abril
Vértice, C.A Seguros;2025;4;0;0;0;0.4636513170299001;0.7726499312423197;95.5537154385039;0;96.79001668677611;6.065069498766139;3_Indice_por_Empresa_Abr.xlsx;Abril
Virgen del Valle C.A., Seguros;2025;4;26.983986444062204;1.3197982537415;25.542172354149358;0;0;58.29758924171651;0;83.83976159586587;14.304430695106698;3_Indice_por_Empresa_Abr.xlsx;Abril
Vitalicia, S.A., Seguros;2025;4;0.01214681954020682;0.4605699227794872;4.012968972141909;0;0;10.676360020631448;0;14.689328992773357;2.1172431591650485;3_Indice_por_Empresa_Abr.xlsx;Abril
Vivir Seguros C.A.;2025;4;2.1266564425752708;4.806887706826728;7.351853250692806;10.43138613572979;3.1445077825483296;79.70910459047299;10.36333193796214;111.00018369740606;4.847689503273932;3_Indice_por_Empresa_Abr.xlsx;Abril
Zuma Seguros, C.A.;2025;4;0;3.3407482273289766;4.532623011191803;14.260741366404764;14.64945169542428;75.153206229316;4.571786056703265;113.16780835904011;5.870075977552868;3_Indice_por_Empresa_Abr.xlsx;Abril
Adriática de Seguros, C.A.;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Altamira C.A., Seguros;2025;5;20.45487537395778;45.210662697783846;28.346963805591656;4.457017554172457;4.503903580087885;37.10182380923154;17.796595195617634;92.20630394470118;2.297614416403473;3_Indice_por_Empresa_Dic.xlsx;Mayo
American International, C.A. de Seguros;2025;5;577.8396577480765;146.86041247815902;560.1634634723343;18.263366488027295;0;1589.0437702090833;-200.20094425932467;1967.2696559101203;2527.6364776477544;3_Indice_por_Empresa_Dic.xlsx;Mayo
